timestamp,guild_id,thread_id,user_id,feedback_score
2024-05-08T20:27:27.862256-06:00,1.2353E+18,1.23794E+18,7.50736E+17,NaN
2024-05-08T20:59:13.366330-06:00,7.47511E+17,1.23795E+18,1.19367E+18,NaN
2024-05-08T21:34:21.230987-06:00,7.47511E+17,1.23796E+18,1.82469E+17,NaN
2024-05-08T21:39:30.887000-06:00,7.47511E+17,1.23796E+18,1.19367E+18,NaN
2024-05-08T22:02:27.405382-06:00,7.47511E+17,1.23797E+18,4.0631E+17,4
2024-05-08T22:02:43.850392-06:00,7.47511E+17,1.23797E+18,1.82469E+17,NaN
2024-05-08T22:26:16.784184-06:00,7.47511E+17,1.23797E+18,8.34549E+17,NaN
2024-05-08T22:29:46.138701-06:00,7.47511E+17,1.23797E+18,1.97142E+17,NaN
2024-05-08T22:34:05.200629-06:00,7.47511E+17,1.23797E+18,1.97142E+17,NaN
2024-05-08T23:07:39.224773-06:00,7.47511E+17,1.23798E+18,4.0631E+17,NaN
2024-05-08T23:28:02.609983-06:00,1.2353E+18,1.23799E+18,1.14873E+18,NaN
2024-05-09T00:16:34.754475-06:00,1.2353E+18,1.238E+18,1.14873E+18,NaN
2024-05-09T10:05:30.072922-06:00,1.2353E+18,1.23816E+18,7.06359E+17,4
2024-05-09T11:32:32.845310-06:00,1.2353E+18,1.23817E+18,7.03406E+17,NaN
2024-05-09T11:54:58.515940-06:00,1.2353E+18,1.23818E+18,7.03406E+17,NaN
2024-05-09T12:06:30.840902-06:00,7.47511E+17,1.23819E+18,1.06211E+18,5
2024-05-09T12:25:27.493360-06:00,7.47511E+17,1.23818E+18,7.83908E+17,NaN
2024-05-09T13:00:50.475434-06:00,7.47511E+17,1.23819E+18,4.0631E+17,NaN
2024-05-09T13:02:15.438580-06:00,7.47511E+17,1.23819E+18,1.01928E+18,NaN
2024-05-09T14:20:29.798934-06:00,7.47511E+17,1.23821E+18,4.0631E+17,NaN
2024-05-09T14:50:46.123120-06:00,7.47511E+17,1.23822E+18,4.0631E+17,NaN
2024-05-09T14:55:58.689203-06:00,7.47511E+17,1.23822E+18,1.01928E+18,NaN
2024-05-09T16:07:14.195041-06:00,7.47511E+17,1.23824E+18,1.01928E+18,NaN
2024-05-09T16:34:49.016293-06:00,7.47511E+17,1.23824E+18,8.98301E+17,NaN
2024-05-09T16:57:12.616100-06:00,7.47511E+17,1.23825E+18,1.14865E+18,NaN
2024-05-09T17:22:35.841780-06:00,7.47511E+17,1.23826E+18,1.14866E+18,NaN
2024-05-09T17:31:41.540219-06:00,7.47511E+17,1.23825E+18,8.98301E+17,NaN
2024-05-09T17:36:07.101262-06:00,7.47511E+17,1.23826E+18,1.14866E+18,NaN
2024-05-09T17:49:48.074235-06:00,7.47511E+17,1.23827E+18,7.53256E+17,NaN
2024-05-09T17:58:29.969061-06:00,7.47511E+17,1.23827E+18,1.14866E+18,NaN
2024-05-09T18:04:10.719576-06:00,7.47511E+17,1.23826E+18,5.93865E+17,5
2024-05-09T18:15:39.481490-06:00,7.47511E+17,1.23827E+18,8.98301E+17,NaN
2024-05-09T18:23:28.396408-06:00,7.47511E+17,1.23827E+18,7.53256E+17,NaN
2024-05-09T18:31:11.596370-06:00,7.47511E+17,1.23827E+18,1.14866E+18,NaN
2024-05-09T19:29:12.028841-06:00,1.2353E+18,1.23829E+18,1.14939E+18,NaN
2024-05-09T20:07:38.626395-06:00,1.2353E+18,1.2383E+18,1.14939E+18,NaN
2024-05-09T20:49:30.147319-06:00,7.47511E+17,1.23831E+18,7.50778E+17,5
2024-05-09T23:54:06.982224-06:00,7.47511E+17,1.23836E+18,1.14873E+18,NaN
2024-05-10T00:14:04.280867-06:00,7.47511E+17,1.23836E+18,1.14865E+18,NaN
